Model,Year,Month,Precip_mm
CHIRPS,1981,10,11.473550227289365
CHIRPS,1981,10,10.434148818649307
CHIRPS,1981,10,9.632688924048798
CHIRPS,1981,10,10.998435972773695
CHIRPS,1981,11,20.066881092635242
CHIRPS,1981,11,7.899562518473681
CHIRPS,1981,11,7.352550699602789
CHIRPS,1981,11,7.050784440676969
CHIRPS,1981,11,20.53261340847415
CHIRPS,1981,11,9.551749582596987
CHIRPS,1981,12,3.3131144544185487
CHIRPS,1981,12,2.5156192793015824
CHIRPS,1981,12,2.2143398465729476
CHIRPS,1981,12,2.7638645240234823
CHIRPS,1981,12,2.215835813054985
CHIRPS,1981,12,4.784130436005914
CHIRPS,1982,1,5.647347908120906
CHIRPS,1982,1,6.699368731154409
CHIRPS,1982,1,7.471410052530457
CHIRPS,1982,1,8.723037278209906
CHIRPS,1982,1,4.05184284136436
CHIRPS,1982,1,4.725089636678266
CHIRPS,1982,2,4.66949804324856
CHIRPS,1982,2,6.356053615897569
CHIRPS,1982,2,5.96712924705327
CHIRPS,1982,2,2.8958841314122967
CHIRPS,1982,2,3.7971785223733283
CHIRPS,1982,2,2.5118507011133704
CHIRPS,1982,3,14.228804119672
CHIRPS,1982,3,8.528140783759797
CHIRPS,1982,3,15.301491758644236
CHIRPS,1982,3,6.133081258136097
CHIRPS,1982,3,6.369638771479514
CHIRPS,1982,3,11.479192307470145
CHIRPS,1982,4,42.30890738748844
CHIRPS,1982,4,32.20306848810114
CHIRPS,1982,4,21.62523977024497
